,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82
0,0.0,0.0,0.0,4.1455900135633293e-73,4.1455900135633293e-73,0.004447042208205645,0.006080848117804257,-0.003619008860904706,0.0029015665354382722,0.29925371492364317,0.16166456001546847,0.08543119605820779,0.009197832100947087,0.43101548036901316,0.2566757097016806,0.1568928755220931,0.05711004134250571,0.5522272971858715,0.25468020870331703,0.1721417651375463,0.08960332157177558,0.42360809550796363,0.35836116203566554,0.2298437894080249,0.10132641678038441,0.2644076798685788,0.5443171370764044,0.39787789132702345,0.2514386455776426,0.11650622669484292,0.5542273293276813,0.5749562856755563,0.5956852420234312,0.5976475720516505,0.6166684329131105,0.6099197985569477,0.6031711642007849,0.5901419144815916,0.5517624686698664,0.49370285122823565,0.43564323378660524,0.3872065787847522,0.38542922144621966,0.38460307998779475,0.38377693852937,0.3983955883779038,0.12969081831727997,0.20076111118604975,0.3224817020075611,0.38235841431874334,0.16915785753057833,0.2225147524724075,0.31437041566404006,0.38687510334929137,0.17888732324297663,0.19082869050289034,0.23059814970065318,0.409242919736467,0.1867847416158593,0.1265815584722316,0.19517531297247115,0.37403974251735356,0.27820017290858207,0.2093610562649087,0.281676356121805,0.317673436937365,0.29670064243777927,0.2466162189431751,0.23778553722090706,0.34144925265964704,0.4084598468707088,0.335600566688119,0.256013454901582,0.3278874860412796,0.396989567335779,0.3127029317834434,0.2746292793461234,0.4065205611833997,0.4313513776482116,0.3900290126312952,0.3487066476143784,0.415494880383197,0.4495368004890582
1,0.0,0.0,0.0,4.14559001356333e-73,4.14559001356333e-73,0.002835805922324703,0.0056071077483971395,-0.014307832992952785,-0.017565637410691663,0.1617148018992521,0.10459225877615605,0.0436506691969135,-0.017290920382329034,0.29174606781309026,0.1435987686513967,0.12380626339667661,0.10401375814195653,0.4236511663563933,0.15352483808310452,0.1396580113660995,0.12579118464909453,0.4065763795442352,0.2612347507850015,0.18596371060668623,0.11069267042837097,0.3421987119369135,0.3764125288565333,0.28793494035540834,0.19945735185428348,0.2671304696383796,0.38780804875980357,0.3999067189198596,0.4120053890799157,0.6056327075205161,0.4656674266897498,0.4461538794513205,0.42664033221289094,0.6312709772559797,0.49533212482639954,0.4093416469696603,0.3233511691129211,0.5294697575414629,0.42740560917824744,0.3669170542805313,0.30642849938281513,0.5088806824531977,0.2536743994445111,0.23418450479918101,0.30514483557353067,0.4162026492851611,0.25904881798079576,0.24329237562787126,0.3040800587431749,0.4081931512158614,0.3100588063899027,0.22044203622205283,0.29463334382224354,0.46211632533853786,0.27164717879149475,0.08622007887908296,0.2550967503798543,0.4681804436015519,0.3210103520824109,0.16973924425847897,0.3718497881421351,0.4400435167970552,0.3532186995686299,0.20258784944804606,0.25862976778492036,0.42212898833786927,0.3805452616425393,0.2559125540196325,0.22561388220081657,0.3772110508679407,0.39348020985654375,0.26124624519202155,0.2147369274479508,0.4270439148514498,0.4201828503627348,0.4148282960107205,0.4094737416587062,0.4998281015364605,0.45247483465322863
2,0.0,0.0,0.0,4.14559001356333e-73,4.14559001356333e-73,-0.0033681089537354113,-0.0008525938097633749,-0.003735716916334777,-0.005683045847422453,0.061067762399260615,0.044789779937712396,0.021093052033918463,-0.0026036758698754683,0.2244306898832752,0.09471278977411918,0.08799348992629535,0.08127419007847159,0.36703616419724194,0.14518247882613894,0.12611347362339792,0.10704446842065686,0.4311364033442965,0.2594402284172754,0.22646342252382476,0.19348661663037414,0.4443869119809055,0.31646953217442386,0.27963741400679426,0.24280529583916477,0.43215721223332126,0.3427814155433087,0.3462569671480382,0.34973251875276784,0.6197537498124318,0.42158941413821555,0.39677551266960115,0.37196161120098675,0.657925789527857,0.5212054170681232,0.4256110225343378,0.33001662800055237,0.5949238478847073,0.47821124242011787,0.38679412003737185,0.295376997654626,0.5409727584971373,0.3517259085656509,0.22178765782833715,0.3054184536892588,0.46310632580545585,0.35428217231874515,0.2385673527749072,0.3394404596823556,0.4352951817918795,0.4089635633582431,0.1642005602936748,0.3336103418331565,0.4816382222314166,0.3092586885160593,0.07797684172487628,0.24738673053674198,0.5205922910714206,0.32315473340840095,0.16821213678218905,0.35656652535672817,0.47510878841821236,0.34060318287047586,0.19946595163694664,0.20636965700624832,0.4406201492635025,0.29457200500920205,0.24753374340748363,0.16215295035075736,0.41834181603840026,0.33363607945046214,0.29682403822851355,0.20487971105174388,0.46295806946689394,0.3829148001305427,0.40124055887392346,0.4195663176173044,0.529915617572204,0.43064416680487294
3,0.0,0.0,0.0,4.14559001356333e-73,4.14559001356333e-73,-0.005703877208671437,-0.002504061606612201,0.019783935733623987,0.0014741455215348965,0.0064584179805589545,0.02675286638744801,0.036911146514993665,0.047069426642539304,0.19600433439421933,0.1126678940824443,0.10987416026474343,0.1592297479232336,0.3250774984589687,0.1606037621457441,0.17002478851573022,0.17944581488571626,0.4595518498321504,0.24236674042172354,0.24279978067354285,0.2432328209253622,0.5390846609890465,0.2447454989558056,0.234608036775925,0.22447057459604447,0.48988668835286603,0.25814718559426564,0.25779372643475656,0.25744026727524766,0.5448479187669266,0.3180829300543315,0.30850198418963637,0.29892103832494116,0.5799369605548536,0.4684598337077706,0.3881356711313333,0.3078115085548959,0.6190231185527003,0.47786388856536743,0.3807822431598732,0.28370059775437895,0.5380823205780029,0.4183712039743201,0.27938160520154975,0.3346690321655908,0.47731922172310587,0.43811989606905,0.31000140368201806,0.3670392455569247,0.4224679504728074,0.46042048103890826,0.16592297816160587,0.34739634277096093,0.4611900981664442,0.31736638905328113,0.10341935726244253,0.27636984640654144,0.5181200488195823,0.31411410603929996,0.1550216707478315,0.4033343323536458,0.5057069499494905,0.34790463151359874,0.189176650624064,0.240715976643385,0.4801020664398967,0.2732730634589818,0.24497661562234596,0.19996426122553188,0.4852954870432152,0.34551044729706437,0.3427772042441381,0.24678067433133455,0.5769105530884102,0.4183579673628796,0.43783330362623224,0.4573086398895848,0.5765364428371981,0.482678179336104
4,0.0,0.0,0.0,4.14559001356333e-73,4.14559001356333e-73,0.0002234646587553047,-0.0009077412243330004,0.019080407792534254,0.017079453781098007,0.03171479488407864,0.030352962179164823,0.06781223685035782,0.10527151152155084,0.15122769864712152,0.08213420824913227,0.15623661574319958,0.16080659460234553,0.2740414324607764,0.15641356523736294,0.16527256378103292,0.17413156232470295,0.44926865608240846,0.20747501716606614,0.22713006634767677,0.24678511552928734,0.5867207586206554,0.19687817584036943,0.20774609386045598,0.2186140118805425,0.5826514573009596,0.23080086731735433,0.21836842001414164,0.20593597271092895,0.5600629323078452,0.2779483279681378,0.2486153223384978,0.21928231670885764,0.5718088439819483,0.43868441650410506,0.347084202399971,0.2554839882958368,0.6043135429001707,0.48755068244905403,0.3845362012718891,0.28152172009472404,0.49573599753130265,0.47814860400116754,0.30124625031058777,0.3649329205095295,0.5532902801856914,0.5263983592096911,0.3573139942500469,0.43101234781494735,0.47526336075598585,0.5158710046006019,0.1538031492977883,0.3714984279477028,0.4686147360056246,0.34827271246299374,0.0986815831593622,0.31112802868951445,0.5223321513813456,0.32901609361553746,0.12865570278218522,0.3994548088060388,0.5531261130747812,0.36409469405969025,0.15844208009766161,0.2654293772818048,0.549356212161345,0.29344920464504765,0.23131117579996044,0.25462200355567216,0.5851944314549367,0.3600341942473847,0.3483336133108364,0.2714972455758178,0.6726977949012783,0.45631504257697775,0.456960381771505,0.457605720966032,0.6011719669775728,0.5173463433586265
5,0.0,0.0,0.0,4.14559001356333e-73,4.14559001356333e-73,0.009448714950755645,0.0025040516612493792,0.043483723980570786,0.04597663812023282,0.1023608094331701,0.04262810611219366,0.10740418569835068,0.1538438483984991,0.18750658346505797,0.10775185041874628,0.21334228121259946,0.24752825644674492,0.333528230066384,0.2079439379383862,0.23663666690886292,0.2653293958793396,0.4327357269980771,0.24328755855426187,0.2677458628649393,0.2922041671756168,0.5589318117001726,0.24050598065097636,0.27101938865943104,0.3015327966678857,0.6255824971876525,0.2780703976293949,0.2864423368457575,0.29481427606212013,0.5936115305318836,0.2867441295212969,0.2959339469566814,0.30512376439206573,0.598061726856844,0.41783005321009453,0.37803054602432423,0.33823103883855404,0.5807233872927302,0.47122559884715787,0.42809899244558897,0.38497238604402007,0.4781575778732308,0.4848224040253193,0.31668386314702857,0.4467407440116301,0.6030732538671378,0.5655357006083548,0.3755114440289627,0.5080803752106082,0.504270283811176,0.5203723181083383,0.13662079546527098,0.40580953636919115,0.48041895960377107,0.37726673393289534,0.0973492268548549,0.3577938567862113,0.5050816703429173,0.3708076205508567,0.13627417226933988,0.3922080927264284,0.5906807263664429,0.4261441174473653,0.17505556385759025,0.3229543606005421,0.6229769400250845,0.39547771438810475,0.27334554913787384,0.36118324830090404,0.6450270154347187,0.4497989669604068,0.4011062875669083,0.35103848640194013,0.7053698530180494,0.5506812290881709,0.524926625952601,0.499172022817031,0.5930762802289873,0.5881643773535793
6,0.0,0.0,0.0,4.14559001356333e-73,4.14559001356333e-73,0.017676165652183985,0.006347048250419535,0.059538279298182666,0.07478567100296335,0.17984956291441972,0.0658705839569159,0.11564731619619092,0.18987260428347744,0.25254971646957053,0.11457714566035226,0.2407018399186177,0.362815047909484,0.3821083308955978,0.24479434973087225,0.3231017390654978,0.40140912840012327,0.3707330651324571,0.2966427827316091,0.3043769549762351,0.3121111272208612,0.47736094357735964,0.32300183427634627,0.3174309646174631,0.31186009495857997,0.5909578169654799,0.3778445648999761,0.3577862367252901,0.3377279085506039,0.568732751087396,0.3880025727564398,0.3677268053128263,0.3474510378692129,0.5516941450608166,0.44490650755793265,0.401913027306318,0.3589195470547031,0.47986211573841914,0.47915601765635446,0.442547332251561,0.4059386468467675,0.4093442979602085,0.5007847018229479,0.3140605321323321,0.46255401362847426,0.5501050487706745,0.6069897205138058,0.37449036678266495,0.5246944301231037,0.45622243130276036,0.534741608955367,0.13176079455043355,0.39078190271270563,0.43689793289210155,0.4159495800825175,0.09990219397378672,0.3597341054802859,0.4596655142323529,0.39613856319462376,0.1533577580568095,0.36226652271662363,0.5872701704994507,0.441024878622276,0.19963539042374043,0.3959246969589808,0.639499595900172,0.46111677800438894,0.3141058266052706,0.48134325874181455,0.6542012518914255,0.48912731246192187,0.4310509169940011,0.4462099887492193,0.6771266270637373,0.5479174345927711,0.5194177040601603,0.49091797352754935,0.5248415121028941,0.558148133017359
7,0.0,0.0,0.0,4.14559001356333e-73,4.14559001356333e-73,0.024693215822898608,0.00920494358932217,0.09102872539096084,0.10576837146135831,0.2535293121613338,0.10857348173341348,0.1292882544119902,0.17510981328833258,0.3350541603454093,0.16115518941479273,0.23527894218239837,0.4006943975808195,0.3767611829872621,0.273908839318908,0.3579909809025735,0.44207312248623876,0.2675928538698483,0.3246245201765353,0.29072475045634083,0.2568249807361463,0.31966475462574173,0.3593228328067974,0.32700266185918764,0.29468249091157783,0.4692251806537772,0.4092711040507182,0.3883921464166883,0.3675131887826584,0.4575936885747806,0.40819909581530733,0.4153888840056956,0.42257867219608386,0.4290467550469199,0.3954708621784834,0.4106723361472473,0.4258738101160111,0.33790465456528834,0.4156150171668076,0.44322517007803797,0.4708353229892682,0.32385267875474494,0.43745394081445826,0.30118057793398123,0.5071154103677643,0.4569449294703682,0.5513083128913114,0.35540838128276303,0.5657270978087775,0.38274303187852093,0.4640384099936095,0.1303238255303382,0.4091660051312622,0.3886813226379174,0.402675825373254,0.11390162678256437,0.38748242544025496,0.40171721555372353,0.3856765042587533,0.17351519701667026,0.3329945206630713,0.5491992832140444,0.39527874084534714,0.15653795067528545,0.3902316654404743,0.6101097627076074,0.45097839762240466,0.2661194760808512,0.5037340555048194,0.6139325344693819,0.4499540724178944,0.3560506368572094,0.4516419423607685,0.5862434093819139,0.4894955110879349,0.4426659129987461,0.4420420563287453,0.42229494904361103,0.5018988850059294
8,0.0,0.0,0.0,4.14559001356333e-73,4.14559001356333e-73,0.02784382544263213,0.011713072801009292,0.10446917302907847,0.08333597171972676,0.2067173038805556,0.11962279119856718,0.12025528239252661,0.12229826719310197,0.24846554549774857,0.2970349824630637,0.2692012020558972,0.42370770653051953,0.22916168073819165,0.40364664713370185,0.45341322812969953,0.5031798091256972,0.1540087131335171,0.44706684961902143,0.3557102668788442,0.26435368413866706,0.22968766162380463,0.44837255714034013,0.3793150989391414,0.31025764073794265,0.4080185590663571,0.4762336033955317,0.4352402788096005,0.39424695422366923,0.37204061235252545,0.4327330374025445,0.4507916816116051,0.46885032582066577,0.3239488493728489,0.3761774639544269,0.429844352940201,0.4835112419259754,0.2644849166790939,0.4121173140533711,0.4540655273251495,0.4960137405969278,0.30860499601591296,0.43944730876434307,0.2901641593798931,0.5116744700707675,0.4088275389789078,0.5382201600862112,0.3328822051273519,0.5754508222631597,0.3552553912808604,0.4185287243096471,0.12277056164159984,0.40444345694731293,0.3814215490092064,0.3405524353716051,0.07465982044662536,0.37141396484629496,0.379697075596449,0.28413020203972905,0.1102897492548541,0.25917420165105237,0.4841481827741337,0.30955758789360177,0.15187153287800018,0.3201668331318269,0.516086028403603,0.370762199571825,0.24334704011072078,0.4172578242713786,0.5233144947797177,0.3585454917132203,0.305609686195428,0.3714379329833043,0.4831032496504087,0.4350037718571981,0.4397682022945612,0.38292497750634047,0.3502604019839757,0.4276333576997192
9,0.0,0.0,0.0,4.14559001356333e-73,4.14559001356333e-73,0.02686408216135398,0.005853902587281931,0.11647652163856985,0.0715616101177147,0.16635690892237662,0.0925577151013638,0.10323044208019833,0.08180375395089161,0.2159079904729132,0.30047760525324707,0.24036544916467012,0.42641267766650814,0.21150137018510187,0.3706906491860681,0.43434863437886345,0.49800661957165887,0.14986015287098012,0.4244367858373057,0.34605750279933883,0.26767821976137207,0.19174448121958093,0.406304593838658,0.37713392802994605,0.3479632622212341,0.41038137381476275,0.4135143934356963,0.40564716795656924,0.397779942477442,0.35385218517975037,0.3817914622383651,0.4287609360700628,0.4757304099017603,0.31863422214660797,0.31171331935141694,0.391960813799172,0.4870402556236169,0.27952392132848475,0.35184524850920723,0.40726949067581614,0.471234450836821,0.36063566637448347,0.342366566806753,0.27413407328253003,0.5049744274172768,0.39934118742167224,0.4147781443303262,0.30662291870566183,0.5370700976861527,0.36352611488575154,0.4239615964386018,0.2807819877694334,0.40858976924535806,0.37811556085782794,0.358002829859393,0.15939939550030768,0.40955191121600837,0.37507805585043663,0.333095162402049,0.17966421560475757,0.29934856307674634,0.48864148039029687,0.3553366220921414,0.22429270706220492,0.30935116853188943,0.5194974963053179,0.3307723726314999,0.23306403684088572,0.37857492563163075,0.5246687808794628,0.31506223127181493,0.2578862887540754,0.33457072836180834,0.43041266421880736,0.3557124905611614,0.4048593186915994,0.39073982395576456,0.31980733141588663,0.3262556989904838
